Year,Production,Captures,Fish-Consumption
1971,3993.000000,241303.000000,5.720000
1972,4183.000000,242211.000000,6.050000
1973,4407.000000,246186.000000,6.090000
1974,4630.000000,252706.000000,6.360000
1975,4860.000000,251640.000000,7.640000
1976,5087.000000,255498.000000,9.250000
1977,5329.000000,256849.000000,10.170000
1978,5562.000000,258506.000000,12.600000
1979,5782.000000,262971.000000,13.940000
1980,6028.000000,255265.000000,13.350000
1981,6283.000000,253849.000000,16.600000
1982,6559.000000,263156.000000,17.630000
1983,6842.000000,265470.000000,12.340000
1984,6519.000000,257414.000000,8.790000
1985,7892.000000,237461.000000,6.110000
1986,5456.000000,266117.000000,5.910000
1987,6002.000000,254806.000000,8.860000
1988,10631.000000,268883.000000,7.740000
1989,25840.000000,274609.000000,9.630000
1990,7347.000000,308981.000000,10.810000
1991,15365.000000,252340.000000,9.570000
1992,17088.000000,301327.000000,5.960000
1993,17090.000000,238409.000000,6.550000
1994,15030.000000,266202.000000,5.120000
1995,16619.000000,349482.000000,6.340000
1996,19491.000000,337993.000000,7.280000
1997,24297.000000,387923.000000,6.890000
1998,20458.000000,463024.000000,8.040000
1999,21737.000000,455628.000000,7.610000
2000,25718.000000,441377.000000,6.660000
2001,24398.000000,452146.000000,9.600000
2002,30663.000000,481056.000000,8.890000
2003,30677.000000,475162.000000,9.310000
2004,43950.000000,465251.000000,10.370000
2005,56355.000000,523182.000000,11.170000
2006,84578.000000,552323.000000,15.060000
2007,85087.000000,530420.000000,17.060000
2008,143207.000000,601368.000000,16.270000
2009,152796.000000,598210.000000,14.170000
2010,200535.000000,616981.000000,15.160000
2011,221128.000000,635486.000000,17.110000
2012,253898.000000,668754.000000,16.640000
2013,278706.000000,721355.000000,16.180000
2014,313231.000000,759828.000000,12.410000
2015,316727.000000,710331.000000,11.230000
2016,306767.000000,734731.000000,9.170000
2017,296191.000000,916284.000000,9.120000
1961,6287.000000,341100.000000,29.320000
1962,7556.000000,347000.000000,29.310000
1963,9229.000000,364900.000000,30.340000
1964,11410.000000,361000.000000,29.490000
1965,14143.000000,385000.000000,30.790000
1966,17841.000000,412000.000000,32.130000
1967,24690.000000,437000.000000,33.170000
1968,40218.000000,449000.000000,33.110000
1969,55844.000000,446000.000000,31.960000
1970,71743.000000,385000.000000,26.700000
1971,88133.000000,428000.000000,28.730000
1972,105263.000000,468000.000000,30.330000
1973,123457.000000,474000.000000,29.710000
1974,143138.000000,550000.000000,33.760000
1975,165608.000000,572000.000000,34.610000
1976,192889.000000,630000.000000,36.900000
1977,223564.000000,615000.000000,36.130000
1978,258006.000000,946000.000000,37.640000
1979,297961.000000,914000.000000,35.850000
1980,347299.000000,853000.000000,32.690000
1981,404354.000000,1046000.000000,35.930000
1982,470917.000000,1057000.000000,36.550000
1983,549383.000000,739000.000000,34.530000
1984,694800.000000,752000.000000,34.410000
1985,744900.000000,740000.000000,33.540000
1986,855100.000000,773000.000000,35.380000
1987,1080000.000000,954000.000000,36.030000
1988,1090000.000000,732000.000000,31.420000
1989,1200000.000000,767000.000000,34.230000
1990,900000.000000,478000.000000,23.830000
1991,950000.000000,377000.000000,18.790000
1992,1100000.000000,363000.000000,17.160000
1993,1130000.000000,397398.000000,18.280000
1994,817039.000000,371961.000000,17.950000
1995,738317.000000,327083.000000,15.090000
1996,782475.000000,253125.000000,13.100000
1997,489321.000000,236462.000000,11.530000
1998,481500.000000,228000.000000,10.950000
1999,481500.000000,220000.000000,9.960000
2000,467700.000000,212850.000000,9.690000
2001,508095.000000,206500.000000,9.510000
2002,508095.000000,205000.000000,8.090000
2003,508095.000000,205000.000000,6.820000
2004,508105.000000,205000.000000,6.380000
2005,508175.000000,205000.000000,8.200000
2006,508180.000000,205000.000000,9.150000
2007,508250.000000,205000.000000,11.680000
2008,508550.000000,205000.000000,11.480000
2009,508660.000000,207000.000000,10.560000
2010,509785.000000,217500.000000,9.320000
2011,509800.000000,219000.000000,9.430000
2012,510610.000000,213500.000000,9.380000
2013,511675.000000,209000.000000,9.330000
2014,556545.000000,226000.000000,10.650000
2015,556750.000000,220000.000000,11.260000
2016,619750.000000,209000.000000,11.450000
2017,625060.000000,208700.000000,11.400000
1992,899.000000,195.000000,2.470000
1993,752.000000,164.000000,2.950000
1994,744.000000,196.000000,3.880000
1995,829.000000,208.000000,4.030000
1996,526.000000,78.000000,4.400000
1997,538.000000,130.000000,4.120000
1998,652.000000,131.000000,4.410000
1999,1170.000000,135.000000,4.620000
2000,1217.000000,208.000000,4.190000
2001,787.000000,128.000000,3.580000
2002,763.000000,148.000000,4.730000
2003,864.000000,162.000000,4.830000
2004,959.000000,213.000000,5.290000
2005,843.000000,271.000000,4.690000
2006,588.000000,147.000000,5.590000
2007,1041.000000,177.000000,6.110000
2008,1287.000000,166.000000,5.890000
2009,1540.000000,222.000000,5.630000
2010,1491.000000,236.000000,5.560000
2011,1368.000000,268.000000,5.720000
2012,1306.000000,249.000000,5.190000
2013,1340.000000,334.000000,5.520000
2014,1214.000000,282.000000,6.150000
2015,991.000000,350.000000,6.440000
2016,986.000000,122.000000,6.310000
2017,1508.399902,87.000000,6.210000
1961,900.000000,1758413.000000,40.660000
1962,200.000000,1572913.000000,39.860000
1963,100.000000,1590281.000000,42.000000
1964,601.000000,1876034.000000,40.550000
1965,202.000000,2459647.000000,43.170000
1966,204.000000,3123804.000000,41.530000
1967,318.000000,3532712.000000,36.020000
1968,365.000000,2949754.000000,41.060000
1969,427.000000,2670206.000000,42.000000
1970,480.000000,3174896.000000,43.290000
1971,531.000000,3268731.000000,35.660000
1972,924.000000,3320112.000000,43.590000
1973,1172.000000,3132936.000000,43.940000
1974,2327.000000,2784478.000000,43.330000
1975,2517.000000,2666846.000000,42.560000
1976,3476.000000,3505372.000000,39.210000
1977,3932.000000,3622323.000000,39.530000
1978,5645.000000,2768928.000000,40.720000
1979,7377.000000,2838467.000000,41.720000
1980,7980.000000,2590721.000000,43.490000
1981,13042.000000,2757933.000000,42.520000
1982,15329.000000,2706242.000000,43.660000
1983,22712.000000,2965073.000000,42.720000
1984,25453.000000,2588549.000000,41.840000
1985,34617.000000,2238292.000000,43.180000
1986,49392.000000,2046531.000000,42.530000
1987,55379.000000,2105840.000000,44.350000
1988,88268.000000,1954589.000000,42.350000
1989,115191.000000,1986048.000000,43.490000
1990,150583.000000,1815439.000000,44.710000
1991,160705.000000,2217405.000000,44.520000
1992,131102.000000,2634287.000000,44.330000
1993,164499.000000,2597625.000000,44.580000
1994,218486.000000,2569570.000000,50.020000
1995,277615.000000,2725343.000000,50.530000
1996,321516.000000,2838765.000000,53.030000
1997,367617.000000,3065340.000000,52.300000
1998,410757.000000,3050677.000000,52.910000
1999,475932.000000,2813066.000000,48.630000
2000,491329.000000,2912914.000000,49.830000
2001,510748.000000,2874716.000000,49.390000
2002,551300.000000,2934446.000000,50.120000
2003,584422.000000,2715529.000000,47.600000
2004,636802.000000,2687989.000000,51.840000
2005,661877.000000,2568736.000000,52.390000
2006,712373.000000,2419512.000000,51.330000
2007,841560.000000,2529299.000000,52.220000
2008,848359.000000,2586996.000000,53.380000
2009,961839.812500,2701745.000000,53.170000
2010,1019801.937500,2843873.000000,54.110000
2011,1143893.375000,2445602.000000,53.270000
2012,1321119.125000,2297476.000000,52.940000
2013,1247865.125000,2250138.000000,52.080000
2014,1332497.000000,2468734.000000,50.840000
2015,1380890.000000,2444245.000000,50.030000
2016,1326216.250000,2205387.000000,51.450000
2017,1308633.750000,2545579.000000,51.350000
1990,0.000000,119783.000000,22.600000
1991,0.000000,116454.000000,23.060000
1992,0.000000,109218.000000,24.520000
1993,0.000000,105772.000000,23.080000
1994,0.000000,118572.000000,23.510000
1995,0.000000,139861.000000,24.810000
1996,0.000000,121618.000000,25.330000
1997,0.000000,118995.000000,26.680000
1998,13.000000,106171.000000,26.910000
1999,0.000000,108809.000000,26.430000
2000,0.000000,120434.000000,26.660000
2001,0.000000,129929.000000,26.830000
2002,0.000000,142674.000000,26.900000
2003,352.000000,138482.000000,27.240000
2004,515.400024,165016.000000,27.070000
2005,218.000000,157326.000000,27.200000
2006,114.000000,147668.000000,28.070000
2007,96.000000,151744.000000,28.430000
2008,121.000000,151910.000000,28.820000
2009,118.400002,158551.000000,29.400000
2010,127.000000,163927.000000,27.770000
2011,157.000000,158566.000000,26.930000
2012,168.000000,191563.000000,24.580000
2013,353.000000,206169.000000,22.430000
2014,282.399994,211037.000000,27.310000
2015,170.000000,257022.000000,27.980000
2016,103.000000,279606.000000,28.240000
2017,77.248001,347539.000000,28.540000
1961,1270.000000,79726.000000,1.030000
1962,1360.000000,80367.000000,0.970000
1963,1470.000000,92123.000000,1.240000
1964,1580.000000,109088.000000,1.490000
1965,1700.000000,121058.000000,1.510000
1966,1840.000000,162802.000000,1.780000
1967,1980.000000,164585.000000,1.680000
1968,2130.000000,169037.000000,1.570000
1969,2300.000000,183716.000000,1.710000
1970,2500.000000,191124.000000,1.290000
1971,2700.000000,188911.000000,1.370000
1972,2900.000000,228962.000000,1.270000
1973,3100.000000,246784.000000,1.260000
1974,3300.000000,194561.000000,1.270000
1975,3600.000000,200289.000000,1.370000
1976,3900.000000,206779.000000,1.760000
1977,4200.000000,269225.000000,2.210000
1978,4500.000000,278829.000000,2.330000
1979,4800.000000,286479.000000,1.840000
1980,5200.000000,256642.000000,1.660000
1981,5600.000000,285388.000000,2.040000
1982,6000.000000,294111.000000,1.990000
1983,6500.000000,334361.000000,1.910000
1984,8500.000000,363514.000000,1.920000
1985,8500.000000,399803.000000,2.090000
1986,8500.000000,409466.000000,1.970000
1987,8500.000000,407769.000000,1.990000
1988,6837.000000,428087.000000,2.020000
1989,9750.000000,427314.000000,1.940000
1990,10041.000000,453787.000000,2.100000
1991,12795.000000,491638.000000,2.230000
1992,12604.000000,520641.000000,2.270000
1993,13389.000000,587645.000000,2.690000
1994,14664.000000,519193.000000,2.270000
1995,14848.000000,508891.000000,2.160000
1996,13557.000000,518782.000000,2.110000
1997,15464.000000,574643.000000,2.290000
1998,17369.000000,580088.000000,2.460000
1999,23076.000000,640455.000000,2.620000
2000,12485.000000,598743.000000,2.390000
2001,57632.000000,540804.000000,2.140000
2002,66970.000000,534670.000000,2.150000
2003,73047.000000,499366.000000,1.920000
2004,76653.000000,494829.000000,1.990000
2005,80621.968750,449993.000000,1.740000
2006,121826.000000,506473.000000,2.040000
2007,130092.000000,453295.000000,1.910000
2008,135098.000000,470665.000000,1.880000
2009,138099.000000,459058.000000,1.880000
2010,140101.000000,455514.000000,1.940000
2011,141935.000000,454473.000000,1.990000
2012,142832.000000,476195.000000,1.960000
2013,148120.000000,484646.000000,1.920000
2014,148381.000000,480123.000000,1.830000
2015,151174.000000,509479.000000,1.880000
2016,156430.000000,516356.000000,1.840000
2017,157469.000000,536926.000000,1.720000
1961,0.000000,11500.000000,6.570000
1962,0.000000,15300.000000,7.850000
1963,0.000000,14100.000000,7.310000
1964,0.000000,25900.000000,6.800000
1965,0.000000,39700.000000,7.640000
1966,0.000000,73100.000000,8.770000
1967,0.000000,72300.000000,6.450000
1968,0.000000,71900.000000,6.140000
1969,0.000000,36800.000000,9.140000
1970,0.000000,58890.000000,10.630000
1971,0.000000,78750.000000,9.980000
1972,0.000000,70156.000000,11.030000
1973,0.000000,114959.000000,12.560000
1974,0.000000,88762.000000,15.090000
1975,2.000000,116932.000000,17.240000
1976,5.000000,185334.000000,16.770000
1977,15.000000,239736.000000,16.610000
1978,30.000000,140067.000000,16.500000
1979,80.000000,166251.000000,16.070000
1980,180.000000,216631.000000,14.860000
1981,380.000000,144418.000000,10.170000
1982,993.000000,119023.000000,11.770000
1983,1366.000000,166227.000000,9.830000
1984,1507.000000,133507.000000,9.910000
1985,2804.000000,290547.000000,11.480000
1986,3460.000000,144731.000000,14.910000
1987,3460.000000,162926.000000,13.490000
1988,4187.000000,118674.000000,9.350000
1989,3701.000000,182077.000000,11.610000
1990,3439.000000,130299.000000,10.730000
1991,3877.000000,164286.000000,16.290000
1992,3820.000000,172900.000000,17.750000
1993,5106.000000,192953.000000,13.410000
1994,6291.000000,188449.000000,13.410000
1995,5503.000000,205885.000000,12.110000
1996,5079.000000,150653.000000,11.280000
1997,7217.000000,163333.000000,9.550000
1998,7233.000000,206478.000000,9.080000
1999,2327.000000,122055.000000,8.130000
2000,1779.000000,237846.000000,10.570000
2001,3127.000000,288469.000000,12.460000
2002,3638.000000,269600.000000,12.600000
2003,6228.000000,244808.000000,12.360000
2004,7048.000000,231224.000000,10.770000
2005,7778.000000,269199.000000,13.420000
2006,8764.000000,265816.000000,13.790000
2007,8943.000000,225353.000000,13.620000
2008,8354.000000,232853.000000,14.080000
2009,6609.379883,240366.000000,14.020000
2010,6597.529785,185635.000000,13.710000
2011,7588.200195,171321.000000,13.440000
2012,7773.600098,180058.000000,13.220000
2013,8635.200195,201088.000000,13.010000
2014,10635.000000,163832.000000,13.810000
2015,9550.320312,145801.000000,13.580000
2016,8807.400391,155939.000000,13.350000
2017,9900.360352,153474.000000,13.120000
1984,0.000000,5000.000000,1.530000
1985,0.000000,7500.000000,2.120000
1986,0.000000,13000.000000,3.450000
1987,22.000000,10000.000000,2.620000
1988,54.000000,10000.000000,2.590000
1989,51.000000,11000.000000,2.830000
1990,61.000000,12490.000000,3.090000
1991,60.000000,12990.000000,3.240000
1992,75.000000,17925.000000,4.250000
1993,75.000000,19000.000000,4.570000
1994,100.000000,25466.000000,4.820000
1995,190.000000,40793.000000,4.840000
1996,350.000000,22725.000000,5.150000
1997,350.000000,28503.000000,6.120000
1998,95.000000,32445.000000,5.870000
1999,95.000000,28000.000000,5.600000
2000,103.000000,37750.000000,5.500000
2001,570.000000,28793.000000,4.960000
2002,1000.000000,32573.000000,4.690000
2003,1300.000000,27809.000000,4.470000
2004,2100.000000,22600.000000,4.450000
2005,2120.000000,21800.000000,4.270000
2006,2250.000000,21000.000000,4.030000
2007,2350.000000,20200.000000,3.980000
2008,2450.000000,19400.000000,3.920000
2009,2600.000000,18600.000000,3.760000
2010,2957.419922,17800.000000,3.720000
2011,4929.060059,17000.000000,3.810000
2012,5400.000000,18873.000000,3.750000
2013,6450.000000,28231.000000,3.690000
2014,7500.000000,19839.000000,4.200000
2015,8481.000000,19294.000000,4.090000
2016,8500.000000,15100.000000,3.960000
2017,10781.000000,13399.997070,4.170000
1961,0,600.000000,0.310000
1962,0,600.000000,0.300000
1963,0,700.000000,0.340000
1964,0,700.000000,0.330000
1965,0,700.000000,0.320000
1966,0,700.000000,0.310000
1967,0,800.000000,0.350000
1968,0,1000.000000,0.420000
1969,0,1400.000000,0.580000
1970,0,1800.000000,0.720000
1971,0,2200.000000,0.860000
1972,0,2500.000000,0.960000
1973,0,2700.000000,1.010000
1974,0,2700.000000,0.990000
1975,0,2800.000000,1.000000
1976,0,2900.000000,1.010000
1977,0,3000.000000,1.020000
1978,0,3100.000000,1.020000
1979,0,3200.000000,1.010000
1980,0,3300.000000,1.160000
1981,0,3350.000000,1.140000
1982,0,3400.000000,1.080000
1983,0,3500.000000,1.110000
1968,5.000000,10446862.000000,10.870000
1969,15.000000,9149805.000000,11.000000
1970,40.000000,12486134.000000,11.400000
1971,54.000000,10508873.000000,12.620000
1972,117.000000,4680182.000000,13.230000
1973,180.000000,2297519.000000,23.870000
1974,254.000000,4127638.000000,17.420000
1975,329.000000,3416501.000000,14.910000
1976,422.000000,4345281.000000,15.740000
1977,515.000000,2504569.000000,18.790000
1978,630.000000,3444145.000000,21.090000
1979,755.000000,3653304.000000,27.100000
1980,1150.000000,2709438.000000,26.910000
1981,1530.000000,2717338.000000,20.650000
1982,2100.000000,3513301.000000,15.890000
1983,1459.000000,1569198.000000,11.010000
1984,3275.000000,3317428.000000,17.510000
1985,7708.000000,4131506.000000,17.250000
1986,2706.000000,5614630.000000,26.570000
1987,4174.000000,4584138.000000,24.240000
1988,4958.000000,6637579.000000,22.290000
1989,4869.000000,6863142.000000,27.480000
1990,5226.000000,6871261.000000,27.390000
1991,6866.000000,6900535.000000,16.500000
1992,5504.000000,7506756.000000,17.020000
1993,4862.000000,9009177.000000,17.930000
1994,5903.000000,12001264.000000,18.840000
1995,5771.000000,8938007.000000,22.630000
1996,7724.000000,9515370.000000,22.100000
1997,7931.000000,7869879.000000,22.220000
1998,7175.000000,4346073.000000,18.670000
1999,8788.000000,8429086.000000,18.990000
2000,6596.000000,10658832.000000,21.190000
2001,7551.000000,7991767.000000,22.400000
2002,11532.000000,8771970.000000,18.160000
2003,13621.000000,6093926.000000,19.860000
2004,22114.000000,9611947.000000,19.820000
2005,25981.000000,9393502.000000,18.530000
2006,28393.000000,7020939.000000,20.540000
2007,39531.000000,7221332.000000,22.180000
2008,43120.000000,7408317.000000,22.040000
2009,44317.000000,6933455.000000,22.230000
2010,89021.000000,4305975.000000,22.060000
2011,92200.351562,8254957.000000,22.700000
2012,72292.851562,4852760.000000,22.410000
2013,125692.890625,5876493.000000,22.130000
2014,115271.414062,3599056.000000,24.240000
2015,90976.460938,4843860.000000,25.070000
2016,100187.148438,3828751.000000,24.550000
2017,100458.359375,4185193.000000,25.040000
